"","majors_declared","course_satisfaction","institution_satisfaction","mentorship_satisfaction","progress_satisfaction","current_gpa","distance_from_campus","rstudio_community_posts","blog_posts","has_repeated_courses","user_group_member","goal_setting","exercise_routine","sleep_7_hours","has_morning_routine","in_state","scholarship","full_time","has_dependents","has_opensource_contrib","package_author","conference_speaker","eats_breakfast","caffine_drinker","meditation_routine","snooze_alarm","self_care_rituals","hs_gpa","age","twitter_user","major","minor","risk","student_id"
"1109",1,3.49330158438534,4.05386237194762,4.21534398739459,4.19892079016427,3.53069754410535,7,22,14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3.98715228983201,29.2263278496877,TRUE,"rmarkdown","devtools","No",1109
"1110",1,4.09037050278857,4.63217075169086,4.04897801345214,3.17504333110992,3.89307491487125,8,19,14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3.08333382307319,31.5973441204507,FALSE,"rmarkdown","recipes","No",1110
"1111",1,4.35267828218639,3.0381500730291,3.3883019744535,3.26814901072066,3.4490953325294,9,8,5,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3.61196470772848,29.1752457744897,TRUE,"sparklyr","roxygen2","No",1111
"1112",1,4.81619255663827,4.59406191902235,4.58078287896933,3.20204454410123,3.68794270738726,7,17,11,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2.86885278567206,31.0691199687094,TRUE,"tidyverse","packrat","No",1112
"1113",1,4.1379653015174,3.45391248911619,2.9020218103542,3.84856040595332,3.4304079466383,11,8,12,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.53213669039542,29.4878403685215,TRUE,"sparklyr","reticulate","No",1113
"1114",1,4.77657251479104,3.04389937687665,4.68094743910478,4.74543444672599,3.64999276824528,10,11,14,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3.04994039534358,32.9852843825558,TRUE,"rmarkdown","jsonlite","No",1114
"1115",2,3.19431422185153,4.22530453372747,3.73448641225696,3.3702052286244,3.43069664761424,10,9,26,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.38219231145922,31.9051329613257,FALSE,"plumber","ggplot2","No",1115
"1116",1,4.96255823178217,3.07986461976543,3.93514391139615,4.08318118972238,2.91884985816432,13,13,21,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2.93090378551278,25.5161082038428,TRUE,"rmarkdown","dplyr","No",1116
"1117",1,4.01009776769206,3.91082942672074,4.69954659778159,2.99735305970535,3.10705720889382,6,4,26,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3.28918960533338,35.8355304824704,FALSE,"rmarkdown","dplyr","No",1117
"1118",1,3.8492889944464,4.9738410054706,4.90149841102539,4.27892007806804,3.70435492170509,8,14,16,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2.88199576496845,30.076249394885,TRUE,"tidyverse","stringr","No",1118
"1119",1,3.81821128213778,4.28552133357152,3.74647656758316,4.6842993517057,3.8947850233526,7,18,15,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3.32874364458257,25.0656975622523,TRUE,"plumber","htmlwidgets","No",1119
"1120",2,3.95440626237541,3.52104369923472,4.3352846930502,4.53835015214281,3.37924970930908,9,22,24,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.05795186990872,30.3089142507958,FALSE,"shiny","packrat","No",1120
"1121",1,3.85242977831513,4.19607531931251,3.75485079869395,3.02776421478484,3.92853261355776,13,25,19,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.77482992364094,20.7220087336061,TRUE,"rmarkdown","DT","No",1121
"1122",1,4.37938917754218,3.57406496582553,2.86893778841477,4.44745001319097,3.73395897337468,8,30,11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3.24912845512154,33.0640387540967,FALSE,"tidyverse","readxl","No",1122
"1123",1,3.81375704146922,3.77474083052948,4.18421441101236,4.78470012382604,3.44801345467567,10,11,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3.1388040111633,32.0621285333568,TRUE,"shiny","recipes","No",1123
"1124",2,3.11905119242147,4.47944415127859,3.42748896434205,3.98314468201715,3.34879311156692,9,22,17,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.114915789105,32.7188509996166,FALSE,"shiny","dplyr","No",1124
"1125",1,3.89925838308409,3.34447215683758,4.77217061555712,4.69861854508054,2.82765506627038,8,18,17,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3.81919802754419,33.7374794507695,TRUE,"tidyverse","roxygen2","No",1125
"1126",1,3.54505150252953,3.77903607999906,3.38390514446655,4.74032766954042,3.06007654761197,11,9,15,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2.79954568838002,25.7089091329977,TRUE,"shiny","dplyr","No",1126
"1127",1,4.12262753723189,3.90954777924344,4.4651335212402,3.54025044105947,3.43758179433644,8,8,21,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3.79556988575496,21.7702691269753,FALSE,"rmarkdown","broom","No",1127
"1128",1,3.36784449359402,4.40727062616497,2.85890693333931,4.82310813525692,2.94430726912105,9,22,19,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2.92498710483778,33.1764282179455,TRUE,"shiny","reticulate","No",1128
"1129",2,4.60107369627804,4.21906294766814,3.07474115636433,4.63834144681459,3.59879451838788,8,14,5,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3.88637512549758,32.6410072074303,TRUE,"tidyverse","httr","No",1129
"1130",1,4.16287501621991,3.8081381265074,4.65128300577635,3.39773332019104,3.20834679534892,9,22,20,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.04594048217405,38.6674265555904,TRUE,"tidyverse","devtools","No",1130
"1131",1,4.12922428734601,3.66015420248732,4.58793624764076,3.16561777831521,3.26196716696722,7,9,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2.91270214138785,30.7796049116287,TRUE,"rmarkdown","purrr","No",1131
"1132",1,3.16678728396073,4.03690668474883,4.49448242358631,2.76710544590605,3.36406841501594,7,5,13,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3.83218901732471,33.6691538733718,FALSE,"shiny","tibbletime","No",1132
"1133",1,3.96138785360381,4.07962423237041,3.9368222905905,4.07399544265354,3.27552085311618,11,7,9,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.98336885561002,34.3562117362492,TRUE,"plumber","carat","No",1133
"1134",1,3.94894693791866,3.32258615549654,4.22720069391653,3.57690095127327,3.22947623563232,8,23,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2.87386265967507,32.4992164409482,TRUE,"tidyverse","tibbletime","No",1134
"1135",1,4.0106777115725,4.33172954292968,3.87840551120462,4.66714895417681,2.77444212645059,8,19,18,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3.68537119915709,20.9111119767325,FALSE,"tidyverse","dplyr","No",1135
"1136",1,3.77085810666904,4.97093171719462,2.88136798160849,4.37998112518108,3.3948120137793,12,17,18,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2.95183868386084,26.0237416963342,FALSE,"tidyverse","broom","No",1136
"1137",2,4.07015639776364,3.97371155628935,4.73306015192065,4.16452462214511,2.9840791709139,8,24,22,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3.62905297084944,23.8889536562534,FALSE,"sparklyr","dplyr","No",1137
"1138",1,4.3923284499906,3.42912570387125,4.5624296804308,4.40228385815863,3.65507540880935,10,16,28,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.09999329625862,24.8259722862628,FALSE,"shiny","carat","No",1138
"1139",1,3.39362210454419,3.81375506287441,4.05729422555305,3.4681020884309,3.29023427685024,9,18,19,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3.17064475128427,36.6212443223247,FALSE,"rmarkdown","ggplot2","No",1139
"1140",1,4.26431247685105,4.25841536093503,4.45223548216745,4.26980141451349,2.91103750444017,8,9,18,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.76831078151008,20.4160299901521,TRUE,"shiny","rgl","No",1140
"1141",1,3.56434689136222,3.75322063313797,4.16694345185533,4.57254593924154,3.52298120071646,13,9,17,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.90303929400397,32.0743605881992,FALSE,"sparklyr","dplyr","No",1141
"1142",2,3.27465029060841,4.59042710019276,4.65688882209361,4.52190102235181,3.48046339821303,9,15,11,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,2.80711014586268,28.9857651912973,TRUE,"tidyverse","testthat","No",1142
"1143",1,3.51347339665517,4.718379158061,4.4814017098397,3.55949464219157,3.41346899082419,8,11,14,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.61036716849776,25.0816323313462,FALSE,"rmarkdown","packrat","No",1143
"1144",1,3.52843715576455,3.67529016872868,4.79572858882602,2.77689055929659,3.07052124617621,7,17,23,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2.77461304771714,32.2873050331948,FALSE,"rmarkdown","stringr","No",1144
"1145",1,3.89309607120231,3.57028804766014,4.8461982034496,4.76433375035413,3.55418297788128,12,9,16,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.64092074602377,18.9294107415282,FALSE,"plumber","httr","No",1145
"1146",1,4.9636370758526,4.86407217290252,4.68348442169372,4.928392527916,3.69567133462988,7,27,27,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.08105075533967,28.1243202841931,TRUE,"rmarkdown","forcats","No",1146
"1147",1,3.29955423716456,3.67881372151896,2.77395303698722,3.69604532164522,2.89433689793805,8,32,8,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.85780693066772,29.8749256039303,TRUE,"tidyverse","recipes","No",1147
"1148",1,3.88686993438751,4.36553425900638,3.35351841215743,4.19096412922954,2.76692366437055,13,9,11,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.8931205199915,26.0914337512028,TRUE,"shiny","DT","No",1148
"1149",1,3.8878835150972,3.6022787806578,4.01286441966658,3.87991344649345,3.75102487893309,11,15,16,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3.45848271599971,30.3515895293253,TRUE,"tidyverse","htmlwidgets","No",1149
"1150",1,3.45392330968753,3.98421320691705,4.73960326827364,4.85366612870712,3.63402219727868,9,15,18,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.865415955137,33.8612390125653,FALSE,"rmarkdown","reticulate","No",1150
"1151",1,4.10644912999123,4.2038531685248,4.27924396580784,4.87897556298412,2.7716340602492,12,18,14,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3.60713098145789,32.3380986861835,TRUE,"rmarkdown","reticulate","No",1151
"1152",1,3.65922109363601,4.74435795145109,3.81477746320888,4.91327897005249,2.80569067230681,7,17,30,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3.70532837847713,30.6984468695182,TRUE,"plumber","htmlwidgets","No",1152
"1153",1,4.40995412413031,4.87723325006664,4.22828245238634,4.37530449050246,3.0456463166629,7,5,19,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3.98530566226691,27.2790967244952,TRUE,"shiny","devtools","No",1153
"1154",1,3.99010425526649,4.21348596690223,4.28191841160879,2.7637209884706,3.03297331009526,10,9,12,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3.99027411016868,28.6531908273077,TRUE,"sparklyr","reticulate","No",1154
"1155",1,4.38845835905522,3.40237490274012,3.84201476769522,3.03698736662045,3.06315431027906,8,13,26,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3.32500286609866,28.857027841431,FALSE,"tidyverse","packrat","No",1155
"1156",2,4.57797804474831,3.54763665469363,2.84233561321162,3.32646708429093,3.88868001673836,9,2,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.80898680601967,32.4095702610332,TRUE,"rmarkdown","broom","No",1156
"1157",1,3.55772192031145,3.54330411786214,3.91005189635325,2.80655251420103,2.96677852753783,5,16,13,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.56837137928233,31.2508652734163,FALSE,"shiny","htmlwidgets","No",1157
"1158",1,3.33327682549134,3.6172242751345,4.21471085667145,3.1967435121187,3.55937044258462,6,20,6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.36974652984645,36.6915589470309,TRUE,"shiny","keras","No",1158
"1159",3,4.99962825374678,3.32346673449501,3.02355909883045,3.8197125858278,3.14780544087989,10,10,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.94491584220668,35.395783303458,TRUE,"shiny","stringr","No",1159
"1160",1,4.46255192486569,3.92171498248354,2.95886404399062,3.4307064244058,2.78305341902887,12,15,16,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3.2157396368566,27.1102730780038,FALSE,"shiny","devtools","No",1160
"1161",2,3.30265381326899,4.76191179500893,3.61534372036112,3.60834574850742,3.0437907379237,7,16,20,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.44373417383758,34.6697848985295,TRUE,"tidyverse","leaflet","No",1161
"1162",1,4.74186833063141,4.67170762456954,4.13246491382597,4.75133257248672,3.77372815395938,11,27,25,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.28558082203381,29.6947723801526,TRUE,"tidyverse","leaflet","No",1162
"1163",1,3.35707579227164,4.23968857899308,3.5658118018182,4.07517219847068,3.9226071551675,9,19,19,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.25057327258401,22.6932055943515,TRUE,"shiny","tidyr","No",1163
"1164",1,3.55078530870378,3.54909123852849,4.74528599641053,3.40900356380735,3.41641632292885,6,13,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3.58107500860933,23.9618579736625,TRUE,"shiny","keras","No",1164
"1165",1,3.5892370226793,3.15507747512311,3.85643552511465,2.9600296440185,3.04049177421257,10,9,32,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.7009713499574,32.1448942355688,FALSE,"tidyverse","broom","No",1165
"1166",3,3.84862527949736,3.41230050614104,4.30579239520011,2.85262923885603,3.97403038840275,11,6,14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3.59685057663592,29.3386445810634,FALSE,"plumber","purrr","No",1166
"1167",1,4.00405670888722,3.74798587383702,4.68343156541232,3.77088913402986,3.10443066124571,7,11,26,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2.99044976482401,24.2241381233628,FALSE,"sparklyr","carat","No",1167
"1168",1,4.68096850160509,3.33268370805308,3.67230631236453,4.45804178155959,3.89581011905102,9,10,14,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3.38403344858671,34.179695509827,TRUE,"rmarkdown","rgl","No",1168
"1169",1,3.35415109992027,3.11772603495046,3.58988663152559,4.87146118521923,3.32531201018719,10,16,12,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.99782065337058,30.3295088954512,TRUE,"shiny","ggplot2","No",1169
"1170",1,4.17262052791193,3.79292157106102,3.14389151072828,3.83206265431363,3.8927070456557,11,11,11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3.93956121965311,36.3120834687601,FALSE,"sparklyr","broom","No",1170
"1171",1,3.28086608182639,3.88229072000831,4.53487407474313,4.70857100316789,2.86233635945246,8,33,20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.21417408710113,26.3443901106676,TRUE,"tidyverse","roxygen2","No",1171
"1172",1,4.2013480826281,4.77714608609676,4.78253672580468,4.08716924581677,2.85228459112113,9,11,19,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.14679870329564,27.779609308567,TRUE,"rmarkdown","purrr","No",1172
"1173",1,3.74099248321727,4.17937984596938,4.35519096814096,2.98367972130654,2.93804244027706,10,17,23,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.58299348887522,29.5841193269745,TRUE,"shiny","leaflet","No",1173
"1174",3,4.90420651482418,3.42724272655323,3.30172282340936,4.07331780716777,3.88567469787085,10,11,15,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.30024798435625,30.6632457354674,TRUE,"plumber","dplyr","No",1174
"1175",1,3.8633637255989,4.86688167974353,3.38529647543328,4.88022449013079,3.34482565382496,10,16,19,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.94986511301249,34.3300508272114,TRUE,"shiny","devtools","No",1175
"1176",3,4.40568925719708,4.57892088918015,2.82550471706782,4.1110377649311,3.08677797793644,8,16,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2.83961705520051,31.0317992150226,TRUE,"rmarkdown","stringr","No",1176
"1177",1,4.07633272046223,3.16720507852733,3.68439841258805,2.96170099603478,3.06959460582584,9,20,21,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.36977920966456,37.6073891509256,TRUE,"tidyverse","tidyr","No",1177
"1178",1,3.01766804745421,4.65383294969797,2.8550058483961,4.80277941958047,3.49657175224274,5,7,26,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.76533518114593,38.5013387129849,TRUE,"plumber","lubridate","No",1178
"1179",2,4.86011636955664,4.25941963028163,4.17332208593143,4.17496947618201,3.89528885140317,9,18,22,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2.8970112829702,27.2178703294842,TRUE,"shiny","DT","No",1179
"1180",1,4.52318179421127,4.10050553549081,3.93831432750449,4.21561570250196,3.49809301731875,7,15,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.26544724934502,30.2622539787758,TRUE,"tidyverse","tidyr","No",1180
"1181",1,3.42834841227159,4.96723345294595,3.07144843781134,3.85304222791456,3.65327670419356,11,3,19,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.09138311719289,32.8501044053293,FALSE,"tidyverse","dplyr","No",1181
"1182",1,4.22305722441524,4.83318485319614,3.90439481160138,3.17572561226552,3.46239803684875,8,14,14,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3.34884429181693,26.8686153193765,TRUE,"shiny","roxygen2","No",1182
"1183",1,3.24959030374885,4.09295904263854,3.30585061106831,4.43207014549989,3.33736841398058,10,17,14,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.84156913502375,30.495882704126,TRUE,"shiny","tibbletime","No",1183
"1184",1,4.07892183121294,4.53635013615713,3.66956897504861,4.03116035775747,3.63413828110788,9,19,19,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.47215518186567,36.3615367674991,FALSE,"tidyverse","packrat","No",1184
